"Year","Site","Box","Attempt","Species.J","Nest.ID","Nestl.ID","Bandage","Nestling.Max","K","Hem","Blowflies","inc.temp","nestling.temp","Total.Trip.min","T.perc","mass.A","Vol.2"
2019,"LF","7",1,"TRES","LF7.1.19","L1-244",11,5,0.3968194,51,"No",31.34713168,30.87858327,0.218684059,0.645885287,1.6018,1623.38
2019,"LF","7",1,"TRES","LF7.1.19","L1-244",11,5,0.3968194,51,"No",31.34713168,30.87858327,0.209959623,0.194078062,0.4388,759.88
2019,"LF","7",1,"TRES","LF7.1.19","L1-244",11,5,0.3968194,51,"No",31.34713168,30.87858327,0.209959623,0.194078062,1.6018,1623.38
2019,"LF","8",1,"EABL","LF8.1.19","L1-42",11.5,5,0.3553714,41,"No",,29.663002,0.126805213,0.26171187,0.5975,331.85875
2019,"LF","8",1,"EABL","LF8.1.19","L2-43",11.5,5,0.379383,42,"No",,29.663002,0.126805213,0.26171187,0.5975,331.85875
2019,"LF","8",1,"EABL","LF8.1.19","R3-44",11.5,5,0.3935051,42,"No",,29.663002,0.126805213,0.26171187,0.5975,331.85875
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.212014134,0.391011484,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.212014134,0.391011484,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.126315789,0.497719298,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.126315789,0.497719298,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.178947368,0.080877193,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.178947368,0.080877193,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.103740962,0.031122289,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L3-580",9.5,4,0.3665571,44,"No",27.53017842,31.03556194,0.103740962,0.031122289,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.212014134,0.391011484,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.212014134,0.391011484,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.126315789,0.497719298,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.126315789,0.497719298,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.178947368,0.080877193,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.178947368,0.080877193,1.3371,123.44125
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.103740962,0.031122289,0.5777,1075.64625
2019,"LF","8",2,"EABL","LF8.2.19","L2-579",9.5,4,0.3589765,42,"No",27.53017842,31.03556194,0.103740962,0.031122289,1.3371,123.44125
2019,"R","1",1,"EABL","R1.1.19","R1-47652",9.5,5,0.3341893,39,"No",,29.71657701,0.135440181,0.098194131,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","R1-47652",9.5,5,0.3341893,39,"No",,29.71657701,0.133168927,0.251787916,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","R1-47652",9.5,5,0.3341893,39,"No",,29.71657701,0.144900613,0.167193015,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","L2-47653",9.5,5,0.3519206,43,"No",,29.71657701,0.135440181,0.098194131,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","L2-47653",9.5,5,0.3519206,43,"No",,29.71657701,0.133168927,0.251787916,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","L2-47653",9.5,5,0.3519206,43,"No",,29.71657701,0.144900613,0.167193015,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","L1-47650",9.5,5,0.3401357,36,"No",,29.71657701,0.135440181,0.098194131,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","L1-47650",9.5,5,0.3401357,36,"No",,29.71657701,0.133168927,0.251787916,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","L1-47650",9.5,5,0.3401357,36,"No",,29.71657701,0.144900613,0.167193015,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","R3-47651",9.5,5,0.3561134,37,"No",,29.71657701,0.135440181,0.098194131,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","R3-47651",9.5,5,0.3561134,37,"No",,29.71657701,0.133168927,0.251787916,1.4825,419.5825
2019,"R","1",1,"EABL","R1.1.19","R3-47651",9.5,5,0.3561134,37,"No",,29.71657701,0.144900613,0.167193015,1.4825,419.5825
2019,"R","1",2,"TRES","R1.2.19","R3-256",9.5,5,0.3968193,43,"No",24.63444056,25.61173159,0.310880829,0.458958277,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","R3-256",9.5,5,0.3968193,43,"No",24.63444056,25.61173159,0.412397873,0.481390222,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","R3-256",9.5,5,0.3968193,43,"No",24.63444056,25.61173159,0.76218395,0.163307683,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","R1-260",9.5,5,0.3968194,46,"No",24.63444056,25.61173159,0.310880829,0.458958277,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","R1-260",9.5,5,0.3968194,46,"No",24.63444056,25.61173159,0.412397873,0.481390222,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","R1-260",9.5,5,0.3968194,46,"No",24.63444056,25.61173159,0.76218395,0.163307683,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","L3-258",9.5,5,0.3968192,58,"No",24.63444056,25.61173159,0.310880829,0.458958277,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","L3-258",9.5,5,0.3968192,58,"No",24.63444056,25.61173159,0.412397873,0.481390222,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","L3-258",9.5,5,0.3968192,58,"No",24.63444056,25.61173159,0.76218395,0.163307683,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","L1-257",9.5,5,0.3968193,45,"No",24.63444056,25.61173159,0.310880829,0.458958277,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","L1-257",9.5,5,0.3968193,45,"No",24.63444056,25.61173159,0.412397873,0.481390222,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","L1-257",9.5,5,0.3968193,45,"No",24.63444056,25.61173159,0.76218395,0.163307683,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","LT-259",9.5,5,0.396819,38,"No",24.63444056,25.61173159,0.310880829,0.458958277,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","LT-259",9.5,5,0.396819,38,"No",24.63444056,25.61173159,0.412397873,0.481390222,0.5146,652.7275
2019,"R","1",2,"TRES","R1.2.19","LT-259",9.5,5,0.396819,38,"No",24.63444056,25.61173159,0.76218395,0.163307683,0.5146,652.7275
2019,"R","2",1,"EABL","R2.1.19","R1halvx-47654",8.5,4,0.3506264,33,"No",31.841,30.58723056,0.185256658,0.182940949,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","R1halvx-47654",8.5,4,0.3506264,33,"No",31.841,30.58723056,0.252631579,0.239298246,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","L1halvx-47657",8.5,4,0.3440803,38,"No",31.841,30.58723056,0.185256658,0.182940949,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","L1halvx-47657",8.5,4,0.3440803,38,"No",31.841,30.58723056,0.252631579,0.239298246,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","L2-47656",8.5,4,0.3444679,36,"No",31.841,30.58723056,0.185256658,0.182940949,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","L2-47656",8.5,4,0.3444679,36,"No",31.841,30.58723056,0.252631579,0.239298246,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","R1-47655",8.5,4,0.3266618,34,"No",31.841,30.58723056,0.185256658,0.182940949,1.2725,450.9825
2019,"R","2",1,"EABL","R2.1.19","R1-47655",8.5,4,0.3266618,34,"No",31.841,30.58723056,0.252631579,0.239298246,1.2725,450.9825
2019,"R","2",2,"EABL","R2.2.19","R2-583",9.5,3,0.3785297,36,"No",25.05878568,28.08822791,0.126315789,0.652982456,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R2-583",9.5,3,0.3785297,36,"No",25.05878568,28.08822791,0.119978186,0.393201236,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R2-583",9.5,3,0.3785297,36,"No",25.05878568,28.08822791,0.131351538,0.424472866,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R2-583",9.5,3,0.3785297,36,"No",25.05878568,28.08822791,0.287021631,0.066763727,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R3-582",9.5,3,0.3986709,36,"No",25.05878568,28.08822791,0.126315789,0.652982456,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R3-582",9.5,3,0.3986709,36,"No",25.05878568,28.08822791,0.119978186,0.393201236,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R3-582",9.5,3,0.3986709,36,"No",25.05878568,28.08822791,0.131351538,0.424472866,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","R3-582",9.5,3,0.3986709,36,"No",25.05878568,28.08822791,0.287021631,0.066763727,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","L3-581",9.5,3,0.3849813,43,"No",25.05878568,28.08822791,0.126315789,0.652982456,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","L3-581",9.5,3,0.3849813,43,"No",25.05878568,28.08822791,0.119978186,0.393201236,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","L3-581",9.5,3,0.3849813,43,"No",25.05878568,28.08822791,0.131351538,0.424472866,0.407,424.685
2019,"R","2",2,"EABL","R2.2.19","L3-581",9.5,3,0.3849813,43,"No",25.05878568,28.08822791,0.287021631,0.066763727,0.407,424.685
2019,"R","3",1,"EABL","R3.1.19","L2-662",9,5,0.3608973,29,"No",34.97064677,37.0181501,0.286305074,0.380308573,0.8081,1269.835625
2019,"R","3",1,"EABL","R3.1.19","R2-661",9,5,0.3713822,36,"No",34.97064677,37.0181501,0.286305074,0.380308573,0.8081,1269.835625
2019,"R","3",1,"EABL","R3.1.19","L1H-665",9,5,0.3518901,29,"No",34.97064677,37.0181501,0.286305074,0.380308573,0.8081,1269.835625
2019,"R","3",1,"EABL","R3.1.19","R1H-663",9,5,0.3495113,28,"No",34.97064677,37.0181501,0.286305074,0.380308573,0.8081,1269.835625
2019,"R","3",1,"EABL","R3.1.19","L3-664",9,5,0.3487911,29,"No",34.97064677,37.0181501,0.286305074,0.380308573,0.8081,1269.835625
2019,"R","3",2,"EABL","R3.2.19","R3-559",7.5,5,0.3995616,35,"No",,33.88911774,0.117330726,0.527988267,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R3-559",7.5,5,0.3995616,35,"No",,33.88911774,0.142076503,0.542440801,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R3-559",7.5,5,0.3995616,35,"No",,33.88911774,0.242105263,0.213859649,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R3-559",7.5,5,0.3995616,35,"No",,33.88911774,0.342684361,0.29346548,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R1-556",7.5,5,0.3567567,25,"No",,33.88911774,0.117330726,0.527988267,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R1-556",7.5,5,0.3567567,25,"No",,33.88911774,0.142076503,0.542440801,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R1-556",7.5,5,0.3567567,25,"No",,33.88911774,0.242105263,0.213859649,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","R1-556",7.5,5,0.3567567,25,"No",,33.88911774,0.342684361,0.29346548,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L1-557",7.5,5,0.3869609,35,"No",,33.88911774,0.117330726,0.527988267,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L1-557",7.5,5,0.3869609,35,"No",,33.88911774,0.142076503,0.542440801,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L1-557",7.5,5,0.3869609,35,"No",,33.88911774,0.242105263,0.213859649,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L1-557",7.5,5,0.3869609,35,"No",,33.88911774,0.342684361,0.29346548,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L3-555",7.5,5,0.3911316,36,"No",,33.88911774,0.117330726,0.527988267,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L3-555",7.5,5,0.3911316,36,"No",,33.88911774,0.142076503,0.542440801,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L3-555",7.5,5,0.3911316,36,"No",,33.88911774,0.242105263,0.213859649,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","L3-555",7.5,5,0.3911316,36,"No",,33.88911774,0.342684361,0.29346548,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","RT-558",7.5,5,0.4018994,33,"No",,33.88911774,0.117330726,0.527988267,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","RT-558",7.5,5,0.4018994,33,"No",,33.88911774,0.142076503,0.542440801,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","RT-558",7.5,5,0.4018994,33,"No",,33.88911774,0.242105263,0.213859649,1.6946,1494.83625
2019,"R","3",2,"EABL","R3.2.19","RT-558",7.5,5,0.4018994,33,"No",,33.88911774,0.342684361,0.29346548,1.6946,1494.83625
2019,"R","4",1,"TRES","R4.1.19","R3-203",9.5,5,0.3968195,33,"No",34.15558824,29.01830838,0.256345816,0.945463684,0.6522,1721.8975
2019,"R","4",1,"TRES","R4.1.19","R3-203",9.5,5,0.3968195,33,"No",34.15558824,29.01830838,0.247267515,0.314101416,0.6522,1721.8975
2019,"R","4",1,"TRES","R4.1.19","R3-203",9.5,5,0.3968195,33,"No",34.15558824,29.01830838,0.275103164,0.629374904,0.6522,1721.8975
2019,"R","5",1,"EABL","R5.1.19","R3-564",7.5,5,0.3479703,44,"No",24.64946934,33.31323997,0.172604559,0.455963709,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R3-564",7.5,5,0.3479703,44,"No",24.64946934,33.31323997,0.136722174,0.394741455,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R3-564",7.5,5,0.3479703,44,"No",24.64946934,33.31323997,0.155642023,0.208171206,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R3-564",7.5,5,0.3479703,44,"No",24.64946934,33.31323997,0.178947368,0.041578947,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R1-560",7.5,5,0.380338,43,"No",24.64946934,33.31323997,0.172604559,0.455963709,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R1-560",7.5,5,0.380338,43,"No",24.64946934,33.31323997,0.136722174,0.394741455,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R1-560",7.5,5,0.380338,43,"No",24.64946934,33.31323997,0.155642023,0.208171206,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","R1-560",7.5,5,0.380338,43,"No",24.64946934,33.31323997,0.178947368,0.041578947,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L3-562",7.5,5,0.3875625,49,"No",24.64946934,33.31323997,0.172604559,0.455963709,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L3-562",7.5,5,0.3875625,49,"No",24.64946934,33.31323997,0.136722174,0.394741455,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L3-562",7.5,5,0.3875625,49,"No",24.64946934,33.31323997,0.155642023,0.208171206,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L3-562",7.5,5,0.3875625,49,"No",24.64946934,33.31323997,0.178947368,0.041578947,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L1-561",7.5,5,0.3770669,39,"No",24.64946934,33.31323997,0.172604559,0.455963709,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L1-561",7.5,5,0.3770669,39,"No",24.64946934,33.31323997,0.136722174,0.394741455,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L1-561",7.5,5,0.3770669,39,"No",24.64946934,33.31323997,0.155642023,0.208171206,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","L1-561",7.5,5,0.3770669,39,"No",24.64946934,33.31323997,0.178947368,0.041578947,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","LT-563",7.5,5,0.3709896,41,"No",24.64946934,33.31323997,0.172604559,0.455963709,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","LT-563",7.5,5,0.3709896,41,"No",24.64946934,33.31323997,0.136722174,0.394741455,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","LT-563",7.5,5,0.3709896,41,"No",24.64946934,33.31323997,0.155642023,0.208171206,0.3141,1142.5675
2019,"R","5",1,"EABL","R5.1.19","LT-563",7.5,5,0.3709896,41,"No",24.64946934,33.31323997,0.178947368,0.041578947,0.3141,1142.5675
2019,"R","7",1,"EABL","R7.1.19","R3-574",8.5,5,0.3586241,25,"Yes",29.36424004,34.85857592,0.115789474,0.417719298,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R3-574",8.5,5,0.3586241,25,"Yes",29.36424004,34.85857592,0.200946992,0.359856796,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R3-574",8.5,5,0.3586241,25,"Yes",29.36424004,34.85857592,0.164978292,0.201736614,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R3-574",8.5,5,0.3586241,25,"Yes",29.36424004,34.85857592,0.136842105,0.332105263,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L2-575",8.5,5,0.3621577,23,"Yes",29.36424004,34.85857592,0.115789474,0.417719298,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L2-575",8.5,5,0.3621577,23,"Yes",29.36424004,34.85857592,0.200946992,0.359856796,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L2-575",8.5,5,0.3621577,23,"Yes",29.36424004,34.85857592,0.164978292,0.201736614,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L2-575",8.5,5,0.3621577,23,"Yes",29.36424004,34.85857592,0.136842105,0.332105263,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L3-572",8.5,5,0.3706687,27,"Yes",29.36424004,34.85857592,0.115789474,0.417719298,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L3-572",8.5,5,0.3706687,27,"Yes",29.36424004,34.85857592,0.200946992,0.359856796,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L3-572",8.5,5,0.3706687,27,"Yes",29.36424004,34.85857592,0.164978292,0.201736614,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","L3-572",8.5,5,0.3706687,27,"Yes",29.36424004,34.85857592,0.136842105,0.332105263,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R2-573",8.5,5,0.3711879,23,"Yes",29.36424004,34.85857592,0.115789474,0.417719298,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R2-573",8.5,5,0.3711879,23,"Yes",29.36424004,34.85857592,0.200946992,0.359856796,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R2-573",8.5,5,0.3711879,23,"Yes",29.36424004,34.85857592,0.164978292,0.201736614,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R2-573",8.5,5,0.3711879,23,"Yes",29.36424004,34.85857592,0.136842105,0.332105263,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R1-576",8.5,5,0.3756365,28,"Yes",29.36424004,34.85857592,0.115789474,0.417719298,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R1-576",8.5,5,0.3756365,28,"Yes",29.36424004,34.85857592,0.200946992,0.359856796,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R1-576",8.5,5,0.3756365,28,"Yes",29.36424004,34.85857592,0.164978292,0.201736614,3.8217,689.23
2019,"R","7",1,"EABL","R7.1.19","R1-576",8.5,5,0.3756365,28,"Yes",29.36424004,34.85857592,0.136842105,0.332105263,3.8217,689.23
2019,"R","8",1,"EABL","R8.1.19","R3-543",10,5,0.3995568,42,"No",33.90547101,27.17362319,0.126776796,0.545332309,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R3-543",10,5,0.3995568,42,"No",33.90547101,27.17362319,0.090680101,0.183039463,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R3-543",10,5,0.3995568,42,"No",33.90547101,27.17362319,0.122882145,0.037237014,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R2-546",10,5,0.4018642,40,"No",33.90547101,27.17362319,0.126776796,0.545332309,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R2-546",10,5,0.4018642,40,"No",33.90547101,27.17362319,0.090680101,0.183039463,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R2-546",10,5,0.4018642,40,"No",33.90547101,27.17362319,0.122882145,0.037237014,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R1-542",10,5,0.3994459,40,"No",33.90547101,27.17362319,0.126776796,0.545332309,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R1-542",10,5,0.3994459,40,"No",33.90547101,27.17362319,0.090680101,0.183039463,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","R1-542",10,5,0.3994459,40,"No",33.90547101,27.17362319,0.122882145,0.037237014,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","L3-544",10,5,0.3962807,38,"No",33.90547101,27.17362319,0.126776796,0.545332309,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","L3-544",10,5,0.3962807,38,"No",33.90547101,27.17362319,0.090680101,0.183039463,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","L3-544",10,5,0.3962807,38,"No",33.90547101,27.17362319,0.122882145,0.037237014,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","L1-545",10,5,0.392545,43,"No",33.90547101,27.17362319,0.126776796,0.545332309,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","L1-545",10,5,0.392545,43,"No",33.90547101,27.17362319,0.090680101,0.183039463,0.4121,494.35375
2019,"R","8",1,"EABL","R8.1.19","L1-545",10,5,0.392545,43,"No",33.90547101,27.17362319,0.122882145,0.037237014,0.4121,494.35375
2019,"R","10",1,"TRES","R10.1.19","R2-252",9.5,4,0.3968196,48,"No",21.58729508,23.80637801,0.290046144,0.275324105,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R2-252",9.5,4,0.3968196,48,"No",21.58729508,23.80637801,0.224508887,0.428811974,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R2-252",9.5,4,0.3968196,48,"No",21.58729508,23.80637801,0.332187858,0.364833906,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R2-252",9.5,4,0.3968196,48,"No",21.58729508,23.80637801,0.304844856,0.131192161,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R1-254",9.5,4,0.3968195,49,"No",21.58729508,23.80637801,0.290046144,0.275324105,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R1-254",9.5,4,0.3968195,49,"No",21.58729508,23.80637801,0.224508887,0.428811974,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R1-254",9.5,4,0.3968195,49,"No",21.58729508,23.80637801,0.332187858,0.364833906,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","R1-254",9.5,4,0.3968195,49,"No",21.58729508,23.80637801,0.304844856,0.131192161,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L2-255",9.5,4,0.3968195,53,"No",21.58729508,23.80637801,0.290046144,0.275324105,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L2-255",9.5,4,0.3968195,53,"No",21.58729508,23.80637801,0.224508887,0.428811974,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L2-255",9.5,4,0.3968195,53,"No",21.58729508,23.80637801,0.332187858,0.364833906,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L2-255",9.5,4,0.3968195,53,"No",21.58729508,23.80637801,0.304844856,0.131192161,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L1-253",9.5,4,0.3968196,49,"No",21.58729508,23.80637801,0.290046144,0.275324105,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L1-253",9.5,4,0.3968196,49,"No",21.58729508,23.80637801,0.224508887,0.428811974,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L1-253",9.5,4,0.3968196,49,"No",21.58729508,23.80637801,0.332187858,0.364833906,0.3674,269.05875
2019,"R","10",1,"TRES","R10.1.19","L1-253",9.5,4,0.3968196,49,"No",21.58729508,23.80637801,0.304844856,0.131192161,0.3674,269.05875
2019,"R","11",1,"EABL","R11.1.19","R3-584",9.5,4,0.3814389,47,"No",32.42450916,35.35414058,0.128617363,0.451446945,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R3-584",9.5,4,0.3814389,47,"No",32.42450916,35.35414058,0.086595706,0.224427205,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R3-584",9.5,4,0.3814389,47,"No",32.42450916,35.35414058,0.126415591,0.100605741,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R3-584",9.5,4,0.3814389,47,"No",32.42450916,35.35414058,0.074404762,0.024553571,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R2-587",9.5,4,0.3823091,41,"No",32.42450916,35.35414058,0.128617363,0.451446945,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R2-587",9.5,4,0.3823091,41,"No",32.42450916,35.35414058,0.086595706,0.224427205,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R2-587",9.5,4,0.3823091,41,"No",32.42450916,35.35414058,0.126415591,0.100605741,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","R2-587",9.5,4,0.3823091,41,"No",32.42450916,35.35414058,0.074404762,0.024553571,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L3-586",9.5,4,0.3756667,47,"No",32.42450916,35.35414058,0.128617363,0.451446945,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L3-586",9.5,4,0.3756667,47,"No",32.42450916,35.35414058,0.086595706,0.224427205,0.5553,784.215
2019,"R","11",1,"EABL","R11.1.19","L3-586",9.5,4,0.3756667,47,"No",32.42450916,35.35414058,0.126415591,0.100605741,0.5553,784.215
